t,delta_dot1,delta_dot2,delta_dot3,delta_dot4,omega_fw1,omega_fw2,omega_fw3,omega_fw4,rx,ry,rz,Ex,Ey,Ez,n,tau_dist_x,tau_dist_y,tau_dist_z,tau_mtq_x,tau_mtq_y,tau_mtq_z,S_CMG,S_RW
61639.9957517277,0,-0,0,-0,847.373074639451,900.389442249685,781.680014758697,814.132607299965,4526177.54481205,4919159.72263451,-1446752.9213313,0.580008453573776,-0.312254716207483,-0.723333579870963,-0.207064526706527,-2.89783072370699e-09,-3.54821463924858e-07,-2.33747702255528e-14,-3.18129968286356e-07,3.94371687952432e-07,-2.29453706242879e-08,1.69842059645786,1.29532962928254
61663.5958266751,0,-0,0,-0,847.685704741327,900.812113801654,781.259876366364,813.759067989817,4567256.35453594,4927703.27212743,-1270887.07741785,0.584085948205562,-0.30456094732427,-0.720532636896304,-0.216607833748026,-2.91473309188286e-09,-3.636827866221e-07,-2.39933455872717e-14,-2.8651759553593e-07,3.84328499686135e-07,-2.34854529104558e-08,1.69842059645786,1.29532962928254
61687.1959016225,0,-0,0,-0,848.003592585555,901.254856998293,780.821481482445,813.375742378387,4605160.27588736,4932821.37470566,-1094135.30976668,0.588062996462583,-0.296810481622317,-0.717604561409576,-0.226117543845553,-2.92734790413413e-09,-3.7259038531996e-07,-2.46121296250582e-14,-2.54411211644306e-07,3.71121708520258e-07,-2.40224947199321e-08,1.69842059645786,1.29532962928254
61710.7959765698,0,-0,0,-0,848.327867221107,901.718069484629,780.364272808032,812.981600894637,4639860.71432713,4934508.06669477,-916620.2961277,0.591938728138223,-0.28900467563217,-0.714549732924241,-0.235591847844408,-2.93543231674654e-09,-3.81530612655734e-07,-2.52233302582845e-14,-2.22120251259344e-07,3.54474775389806e-07,-2.45489012272519e-08,1.69842059645786,1.29532962928254
61734.5960521523,0,-0,0,-0,848.662590298613,902.206233579105,779.883645257739,812.572080847011,4671584.16436691,4932730.34201618,-736953.266899949,0.595743832961305,-0.281078067754614,-0.711341062346981,-0.245108747977247,-2.93875727201655e-09,-3.90565159811608e-07,-2.58227696149029e-14,-1.89752301492197e-07,3.33948597489697e-07,-2.50600386878372e-08,1.69842059645786,1.29532962928254
61758.1961270997,0,-0,0,-0,849.003420909916,902.711298513684,779.387296950813,812.152977627275,4699773.25235486,4927517.03928304,-558278.739750047,0.599413523313591,-0.273165277998611,-0.708032917949192,-0.254506475487525,-2.93703651029744e-09,-3.99527087707177e-07,-2.63898928720453e-14,-1.58301528670177e-07,3.09678998139299e-07,-2.55372576842739e-08,1.69842059645786,1.29532962928254
61781.7962020471,0,-0,0,-0,849.354446481154,903.237257602173,778.871035635205,811.719844057024,4724686.56936155,4918869.22929642,-379214.002465001,0.602979399463087,-0.26520132913792,-0.704599338031917,-0.263863357993489,-2.93009884621117e-09,-4.08476565648527e-07,-2.69182528576116e-14,-1.28008040927078e-07,2.81362753160749e-07,-2.59739414686708e-08,1.69842059645786,1.29532962928254
61805.3962769944,0,-0,0,-0,849.716970882569,903.783883703621,778.334802548179,811.271684285214,4746304.73599469,4906790.84206965,-199884.0540532,0.606440673282128,-0.25718764350632,-0.701040818789667,-0.273177590968766,-2.91773540880992e-09,-4.17397229041189e-07,-2.73953577262976e-14,-9.94436558183937e-08,2.48933083056285e-07,-2.63583198031158e-08,1.69842059645786,1.29532962928254
61828.9963519418,0,-0,0,-0,850.092248192669,904.350711465375,777.77875169803,810.807609802443,4764610.7285707,4891288.28907309,-20414.2357974911,0.609796578603174,-0.249125659380859,-0.697357885321198,-0.282447372694918,-2.89974982683174e-09,-4.26272078115474e-07,-2.78081467687592e-14,-7.32248073546978e-08,2.12421779864721e-07,-2.66782252438085e-08,1.69842059645786,1.29532962928254
61852.5964268892,0,-0,0,-0,850.481486147171,904.937022819879,777.203261788872,810.326840486802,4779589.89782998,4872370.46414981,159069.864973243,0.613046370372671,-0.241016830275092,-0.693551092694965,-0.291670905505951,-2.87781496893963e-09,-4.3536419992846e-07,-2.81434635731209e-14,-4.99929801051507e-08,1.71976164612824e-07,-2.69215666972601e-08,1.69842059645786,1.29532962928254
61876.3965024717,0,-0,0,-0,850.889292580747,905.547032883717,776.603843903556,809.824450667385,4791314.33196295,4849845.06742389,339961.78279939,0.616215504741573,-0.232793332951625,-0.689587192486816,-0.300923943559686,-2.84999636433535e-09,-4.44522668776099e-07,-2.83902891771822e-14,-3.02402236513009e-08,1.27482698750412e-07,-2.707780149256e-08,1.69842059645786,1.29532962928254
61899.9965774191,0,-0,0,-0,851.309605131887,906.169177862594,775.991537578891,809.308608661632,4799577.0697689,4824104.63796762,519094.639344797,0.619250017705227,-0.224594873907334,-0.685533419297421,-0.310049172250164,-2.81614101099813e-09,-4.5350657895043e-07,-2.85328711887017e-14,-1.49121922247832e-08,8.00974390567318e-08,-2.71340665018019e-08,1.69842059645786,1.29532962928254
61923.5966523664,0,-0,0,-0,851.746302667019,906.806917129026,775.362640265329,808.775192612157,4804483.38660527,4794990.63694773,697863.446297121,0.622176320539584,-0.216354039307505,-0.681357624148691,-0.319122772377031,-2.77589783011157e-09,-4.62373014664161e-07,-2.85639988805077e-14,-4.37229819858784e-09,2.99952972681222e-08,-2.7083810323501e-08,1.69842059645786,1.29532962928254
61947.1967273138,0,-0,0,-0,852.199590247907,907.45839421293,774.718695714687,808.224556686896,4806028.29720909,4762521.87302092,876142.607297089,0.624993763065046,-0.208072345478634,-0.67706047504532,-0.328142969310968,-2.7291447296306e-09,-4.71101310692931e-07,-2.8476454961099e-14,9.2936595839218e-10,-2.21752402988323e-08,-2.69212570086155e-08,1.69842059645786,1.29532962928254
61970.7968022612,0,-0,0,-0,852.669327004139,908.121520847668,774.061512438659,807.657401139841,4804209.25300707,4726719.60810649,1053806.76935345,0.62770171880353,-0.199751323769505,-0.67264266842409,-0.33710799675882,-2.67578247680501e-09,-4.79670443971737e-07,-2.82660230706606e-14,6.66715235180055e-10,-7.5673619048047e-08,-2.66435615439299e-08,1.69842059645786,1.29532962928254
61994.3968772085,0,-0,0,-0,853.15500743871,908.794025032702,773.393126334154,807.074774019669,4799026.14806995,4687607.54479806,1230730.92125205,0.630299584971045,-0.191392520170364,-0.668104929270011,-0.346016097737199,-2.61573629996267e-09,-4.88059113553889e-07,-2.79318499738217e-14,-5.34076814403003e-09,-1.29697981775902e-07,-2.625108650383e-08,1.69842059645786,1.29532962928254
62018.196952791,0,-0,0,-0,853.660064886064,909.479290856434,772.709978640189,806.472943282533,4790394.55575878,4644838.57381829,1408278.47239267,0.632807385869089,-0.182926200234122,-0.66340803882902,-0.3549402649383,-2.54836268809022e-09,-4.9631428037977e-07,-2.7472225920492e-14,-1.72400680212785e-08,-1.83873178073576e-07,-2.57427367016195e-08,1.69842059645786,1.29532962928254
62041.7970277384,0,-0,0,-0,854.174780011847,910.163326918541,772.025899913875,805.863717969189,4778464.37756435,4599160.25067505,1583340.52277449,0.63518241425198,-0.174496239868671,-0.65863172474134,-0.363728764412396,-2.4747727754082e-09,-5.04275454566951e-07,-2.69009847079748e-14,-3.46935052263092e-08,-2.3646993608468e-07,-2.51338458242717e-08,1.69842059645786,1.29532962928254
62065.3971026858,0,-0,0,-0,854.701794953469,910.849416400563,771.337571797916,805.244036193824,4763184.57489257,4550257.99358822,1757289.5200563,0.637445682163344,-0.166033231251608,-0.653737833276537,-0.372455116429292,-2.39443711221642e-09,-5.11991293869693e-07,-2.62239110198066e-14,-5.74903482421656e-08,-2.87183979536023e-07,-2.4430075549536e-08,1.69842059645786,1.29532962928254
62088.9971776332,0,-0,0,-0,855.23930122118,911.535181919602,770.647372678083,804.616034158215,4744564.8483823,4498165.11703833,1930002.8082758,0.639596681665044,-0.15753877279475,-0.648727205824632,-0.381117609528023,-2.30739429610862e-09,-5.19440293061178e-07,-2.5452668335459e-14,-8.52148113867716e-08,-3.35336157811532e-07,-2.36430604830932e-08,1.69842059645786,1.29532962928254
62112.5972525805,0,-0,0,-0,855.785278397962,912.218374747976,769.957612354271,803.981984083575,4722617.33777843,4442917.27947806,2101358.56314893,0.641634928718911,-0.149014473945354,-0.643600713249497,-0.389714545157613,-2.21371465914711e-09,-5.26601145292921e-07,-2.46007709191628e-14,-1.17348493648407e-07,-3.80354412282186e-07,-2.27859427709087e-08,1.69842059645786,1.29532962928254
62136.1973275279,0,-0,0,-0,856.337556138047,912.896920991131,769.27048067837,803.344230842675,4697356.61452964,4384552.45742498,2271235.88846711,0.643559963452455,-0.140461954286151,-0.638359255934655,-0.398244238127488,-2.11350137289995e-09,-5.33452848509589e-07,-2.36828477500575e-14,-1.53301318078644e-07,-4.21788867235141e-07,-2.18726779317141e-08,1.69842059645786,1.29532962928254
62159.7974024753,0,-0,0,-0,856.893876692011,913.568955237902,768.588006780369,802.705131673733,4668799.67216404,4323110.91741598,2439514.91175228,0.645371350504942,-0.131882842652662,-0.633003763731331,-0.406705017012636,-2.00689133940677e-09,-5.3997481405717e-07,-2.27139154964635e-14,-1.92443401335482e-07,-4.59317534923558e-07,-2.09173687763691e-08,1.69842059645786,1.29532962928254
